Periodo,Mes,Codigo_departamento,Departamento,Codigo_municipio,Municipio,Nombre_comercial,Bandera,Direccion,Producto,Precio,Estado,Dir2,Full_Address,Coords
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO PUMA NUEVA VERAGUAS,PUMA,AVENIDA CALLE 3 No. 34 A-82,GASOLINA EXTRA OXIGENADA,16000,A,AVENIDA CALLE 3 No. 34 A-82,"AVENIDA CALLE 3 No. 34 A-82, Bogota  d.c., Colombia","(4.6078892, -74.1061795)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO PUMA NUEVA VERAGUAS,PUMA,AVENIDA CALLE 3 No. 34 A-82,GASOLINA CORRIENTE OXIGENADA,9350,A,AVENIDA CALLE 3 No. 34 A-82,"AVENIDA CALLE 3 No. 34 A-82, Bogota  d.c., Colombia","(4.6078892, -74.1061795)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACIÓN DE SERVICIO TERPEL PALOQUEMAO,TERPEL,Calle 19 # 33 - 68,GASOLINA CORRIENTE OXIGENADA,9370,A,Calle 19 No 33 - 68,"Calle 19 # 33 - 68, Bogota  d.c., Colombia","('NA', 'NA')"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACIÓN DE SERVICIO TERPEL PALOQUEMAO,TERPEL,Calle 19 # 33 - 68,GASOLINA EXTRA OXIGENADA,15990,A,Calle 19 No 33 - 68,"Calle 19 # 33 - 68, Bogota  d.c., Colombia","('NA', 'NA')"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACIÓN DE SERVICIO TERPEL PALOQUEMAO,TERPEL,Calle 19 # 33 - 68,BIODIESEL EXTRA,9150,A,Calle 19 No 33 - 68,"Calle 19 # 33 - 68, Bogota  d.c., Colombia","('NA', 'NA')"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVYCOM - AVENIDA BOYACA,BIOMAX,CARRERA 72 No. 55-41,GASOLINA CORRIENTE OXIGENADA,9320,A,CARRERA 72 No. 55-41,"CARRERA 72 No. 55-41, Bogota  d.c., Colombia","(4.6732916, -74.1052428)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVYCOM - AVENIDA BOYACA,BIOMAX,CARRERA 72 No. 55-41,BIODIESEL EXTRA,9170,A,CARRERA 72 No. 55-41,"CARRERA 72 No. 55-41, Bogota  d.c., Colombia","(4.6732916, -74.1052428)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVYCOM - AVENIDA BOYACA,BIOMAX,CARRERA 72 No. 55-41,GASOLINA EXTRA OXIGENADA,16900,A,CARRERA 72 No. 55-41,"CARRERA 72 No. 55-41, Bogota  d.c., Colombia","(4.6732916, -74.1052428)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO EL TRIANGULO,MOBIL,CARRERA 7 No. 59-47,GASOLINA CORRIENTE OXIGENADA,8870,A,CARRERA 7 No. 59-47,"CARRERA 7 No. 59-47, Bogota  d.c., Colombia","(4.6448123, -74.0617049)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO EL TRIANGULO,MOBIL,CARRERA 7 No. 59-47,GASOLINA EXTRA OXIGENADA,16540,A,CARRERA 7 No. 59-47,"CARRERA 7 No. 59-47, Bogota  d.c., Colombia","(4.6448123, -74.0617049)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO EL TRIANGULO,MOBIL,CARRERA 7 No. 59-47,BIODIESEL EXTRA,10810,A,CARRERA 7 No. 59-47,"CARRERA 7 No. 59-47, Bogota  d.c., Colombia","(4.6448123, -74.0617049)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO PRADERA DE SUBA,TEXACO,CARRERA 104 No.  151C - 84,GASOLINA EXTRA OXIGENADA,17100,A,CARRERA 104 No.  151C - 84,"CARRERA 104 No.  151C - 84, Bogota  d.c., Colombia","(4.7517939, -74.0932463)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO PRADERA DE SUBA,TEXACO,CARRERA 104 No.  151C - 84,GASOLINA EXTRA OXIGENADA,16700,A,CARRERA 104 No.  151C - 84,"CARRERA 104 No.  151C - 84, Bogota  d.c., Colombia","(4.7517939, -74.0932463)"
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO PRADERA DE SUBA,TEXACO,CARRERA 104 No.  151C - 84,GASOLINA CORRIENTE OXIGENADA,9390,A,CARRERA 104 No.  151C - 84,"CARRERA 104 No.  151C - 84, Bogota  d.c., Colombia","(4.7517939, -74.0932463)"
